Anonymous-photographer-ID,Image-ID,Image-url,Time,Longitude,Latitude,Exposure,X-center,Y-center,X-radius,Y-radius,X-Regulus,Y-Regulus
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,ef463aedf836087568b387004e6aee49f0d0c752b8d9245e8a3921d5fcd28254,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/ef463aedf836087568b387004e6aee49f0d0c752b8d9245e8a3921d5fcd28254.cr2,2017-08-21 17:34:18 UTC,-112.41835833333333,43.84188833333333,1/1000,2730.5,1856.5,414.5,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,fa788e0dbf57de5dd51991a481b8ab147f069ee9c117597fca8c0c890c03d4de,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/fa788e0dbf57de5dd51991a481b8ab147f069ee9c117597fca8c0c890c03d4de.cr2,2017-08-21 17:32:18 UTC,-112.41840833333333,43.84188,1/125,2755.5,1835.5,429.5,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,0e124926b519adb1e7425595dc0b357141a8bde30a2084ceb2650b1b0bfee3a4,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/0e124926b519adb1e7425595dc0b357141a8bde30a2084ceb2650b1b0bfee3a4.cr2,2017-08-21 17:33:28 UTC,-112.41841333333333,43.84184666666667,1/125,2739.5,1849.0,430.5,431.0,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,1f871c833854fa694f4d9d09c939acf58aab28977e5e3cdb4fbfb5b293ff7b2b,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/1f871c833854fa694f4d9d09c939acf58aab28977e5e3cdb4fbfb5b293ff7b2b.cr2,2017-08-21 17:32:18 UTC,-112.41840833333333,43.84188,1/60,2755.0,1836.0,430.0,431.0,663.0,1814.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,0e671c888ad74f2d8db40cd41c031788ee30622cf682389e6820064ef25f385e,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/0e671c888ad74f2d8db40cd41c031788ee30622cf682389e6820064ef25f385e.cr2,2017-08-21 17:33:58 UTC,-112.41838166666666,43.84186666666667,1/8,2734.5,1854.0,427.5,429.0,4610.0,1071.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,4bb3029f53b33045c7965d59d629f05ce41efe4cad5af4858dca2388332292e7,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/4bb3029f53b33045c7965d59d629f05ce41efe4cad5af4858dca2388332292e7.cr2,2017-08-21 17:34:28 UTC,-112.41836333333333,43.84184833333333,1/1000,2728.0,1857.5,404.0,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,2a6ecb4505d6acdfdce7f03ebc3a35479f657a632c5b79e52a183b4e18067e90,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/2a6ecb4505d6acdfdce7f03ebc3a35479f657a632c5b79e52a183b4e18067e90.cr2,2017-08-21 17:34:09 UTC,-112.418395,43.841865,1/60,2733.5,1854.5,429.5,430.5,662.0,1826.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,88ad6feb528c52325ca76dc7b6afed07e7f9f48f60475e356182b77746ee4142,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/88ad6feb528c52325ca76dc7b6afed07e7f9f48f60475e356182b77746ee4142.cr2,2017-08-21 17:34:18 UTC,-112.41835833333333,43.84188833333333,1/1000,2732.5,1855.5,429.5,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,a6b9117ad66d0ff637f41d81d09d17baea59c3ffc56ee4ea263cf5e1484b2977,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/a6b9117ad66d0ff637f41d81d09d17baea59c3ffc56ee4ea263cf5e1484b2977.cr2,2017-08-21 17:34:18 UTC,-112.41835833333333,43.84188833333333,1/1000,2733.0,1855.5,430.0,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,39cdbab8fc8f05383ffedcf79f04c3e49a9f18d923a8f12ac62ef65e5931deae,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/39cdbab8fc8f05383ffedcf79f04c3e49a9f18d923a8f12ac62ef65e5931deae.cr2,2017-08-21 17:33:28 UTC,-112.41841333333333,43.84184666666667,1/500,2742.0,1847.5,430.0,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,3a12ab65ef637b67569db392bf0b915986393abeffd933deb5237c3db078dd67,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3a12ab65ef637b67569db392bf0b915986393abeffd933deb5237c3db078dd67.cr2,2017-08-21 17:33:28 UTC,-112.41841333333333,43.84184666666667,1/60,2739.0,1849.0,430.0,431.0,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,add2b52451ff9b9566503114647176d2852f64b3fd39003ec1a69c0752e25fe3,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/add2b52451ff9b9566503114647176d2852f64b3fd39003ec1a69c0752e25fe3.cr2,2017-08-21 17:32:18 UTC,-112.41840833333333,43.84188,1/500,2760.0,1834.5,430.0,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,fd9960529fde38274bc1f837ef8a2c7ab74ae4159a1b0d1c461b7633dbb5c1df,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/fd9960529fde38274bc1f837ef8a2c7ab74ae4159a1b0d1c461b7633dbb5c1df.cr2,2017-08-21 17:32:18 UTC,-112.41840833333333,43.84188,1/30,2755.5,1836.0,429.5,431.0,664.0,1814.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,edd8645f1105989d222751ceecd158ebb16fae9ac5630b24e7f34fe842474ce7,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/edd8645f1105989d222751ceecd158ebb16fae9ac5630b24e7f34fe842474ce7.cr2,2017-08-21 17:33:39 UTC,-112.41845333333333,43.84185333333333,1/15,2740.5,1850.0,428.5,430.0,664.0,1823.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,7a51239166234088a1c995b8118e242fb66604713e65aa70632b8128d250c7b8,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/7a51239166234088a1c995b8118e242fb66604713e65aa70632b8128d250c7b8.cr2,2017-08-21 17:34:18 UTC,-112.41835833333333,43.84188833333333,1/1000,2732.0,1855.5,427.0,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,fa4257058813dc62736b34eb02ab3c956ef22d65c4101619c06468f6485b0490,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/fa4257058813dc62736b34eb02ab3c956ef22d65c4101619c06468f6485b0490.cr2,2017-08-21 17:34:18 UTC,-112.41835833333333,43.84188833333333,1/1000,2730.0,1856.0,418.0,432.0,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,18415d0e50adde579fafc5d805c0795b157d9dbfdceef5aa1e0515e09ef6f716,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/18415d0e50adde579fafc5d805c0795b157d9dbfdceef5aa1e0515e09ef6f716.cr2,2017-08-21 17:34:09 UTC,-112.418395,43.841865,1/30,2733.5,1854.5,429.5,430.5,662.0,1826.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,179f3957f68954b8873e385280c4f136057279dbeaf3787ac06f70e8b0c73b15,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/179f3957f68954b8873e385280c4f136057279dbeaf3787ac06f70e8b0c73b15.cr2,2017-08-21 17:34:28 UTC,-112.41836333333333,43.84184833333333,1/1000,nan,nan,nan,nan,nan,nan
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,a6e2f17b7892b66e8d4feddbd29f7f55f76267867b3e7e26a9a0207986e1a2dd,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/a6e2f17b7892b66e8d4feddbd29f7f55f76267867b3e7e26a9a0207986e1a2dd.cr2,2017-08-21 17:33:28 UTC,-112.41841333333333,43.84184666666667,1/250,2740.0,1848.5,431.0,431.5,0.0,0.0
e930e06614f5b56b538300564efc2a17fab8e631c0989bd3bce536ebb6d4c228,eb6558cc9a44fe52d3aa0b7a28c4b5c447898f68f267dc5e3c8d75073a2a78b2,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/eb6558cc9a44fe52d3aa0b7a28c4b5c447898f68f267dc5e3c8d75073a2a78b2.cr2,2017-08-21 17:34:28 UTC,-112.41836333333333,43.84184833333333,1/1000,2729.5,1857.5,410.5,431.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,3f9584c07c7edc5ecc850b37acf44eba95f60ff8a08ca2d2530febc22d4c93b1,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3f9584c07c7edc5ecc850b37acf44eba95f60ff8a08ca2d2530febc22d4c93b1.cr2,2017-08-21 17:57:03 UTC,-100.19091333333333,41.425196666666665,1/1000,nan,nan,nan,nan,nan,nan
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,673c47e85c52fa9bfc083d1c9df796c534f10142298ba294552fee4ce8e994ce,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/673c47e85c52fa9bfc083d1c9df796c534f10142298ba294552fee4ce8e994ce.cr2,2017-08-21 17:54:53 UTC,-100.19090666666666,41.425198333333334,1/8,2966.5,1667.5,974.5,970.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,bbb788b9d4aa790c28877d031fdc4e31f197f0816e88f872f19575e1252ad20d,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/bbb788b9d4aa790c28877d031fdc4e31f197f0816e88f872f19575e1252ad20d.cr2,2017-08-21 17:55:05 UTC,-100.19090666666666,41.425198333333334,1/500,2967.0,1665.5,978.0,981.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,d85a26c3317b8d23db0ab8d243e05ae5e65eac2f37a1fad9a875fcdb8f17770a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/d85a26c3317b8d23db0ab8d243e05ae5e65eac2f37a1fad9a875fcdb8f17770a.cr2,2017-08-21 17:55:41 UTC,-100.19090666666666,41.425198333333334,1/500,2968.5,1669.5,978.5,979.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,2af3e8bfafb44357b1df3a152050e5ccc8f2a55570b9fc8fdc518c0a51434349,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/2af3e8bfafb44357b1df3a152050e5ccc8f2a55570b9fc8fdc518c0a51434349.cr2,2017-08-21 17:55:45 UTC,-100.19090833333334,41.425198333333334,1/15,2968.0,1671.0,975.0,973.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,2f29a50a7c85d58df99a8b9a0e38da2a7ca28680b41eb07165d38b20ed5da7d9,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/2f29a50a7c85d58df99a8b9a0e38da2a7ca28680b41eb07165d38b20ed5da7d9.cr2,2017-08-21 17:56:07 UTC,-100.19090833333334,41.425198333333334,1/15,2961.0,1675.0,978.0,972.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,5a67aefd06a4337c53fd784b4560d7ab215aa9f40863e89fde1f06b25b45b6c5,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/5a67aefd06a4337c53fd784b4560d7ab215aa9f40863e89fde1f06b25b45b6c5.cr2,2017-08-21 17:55:56 UTC,-100.19090833333334,41.425198333333334,1/250,2966.5,1676.5,978.5,980.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,cd8b52d9a3ad914fd62fbc35b012f49cb129e928c27e2201bf8b7bbc72a6c9ad,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/cd8b52d9a3ad914fd62fbc35b012f49cb129e928c27e2201bf8b7bbc72a6c9ad.cr2,2017-08-21 17:54:40 UTC,-100.19090666666666,41.425196666666665,1/1000,2971.0,1661.0,966.0,983.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,3ffc05d7a643b691a4610dd683affe403ac43c7dc752460f9c8822e9424f574a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3ffc05d7a643b691a4610dd683affe403ac43c7dc752460f9c8822e9424f574a.cr2,2017-08-21 17:56:49 UTC,-100.19090666666666,41.425198333333334,1/1250,2947.0,1683.5,978.0,977.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,124e9569993ffe5ae9b23fdcbbc93f6d5741921d54d7241f8f135b1f763d13be,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/124e9569993ffe5ae9b23fdcbbc93f6d5741921d54d7241f8f135b1f763d13be.cr2,2017-08-21 17:55:05 UTC,-100.19090666666666,41.425198333333334,1/1000,2966.0,1671.0,979.0,983.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,2ba77dffc6016b163b2584feecbb9a2e4e9a4137f64d5d63953bc6873b73fcb4,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/2ba77dffc6016b163b2584feecbb9a2e4e9a4137f64d5d63953bc6873b73fcb4.cr2,2017-08-21 17:54:46 UTC,-100.19090666666666,41.425196666666665,1/8,2968.5,1666.5,973.5,971.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,705049d8274d3056e43c0bda021525f75dbe91ac693d3506bd48fcf22c3bbfbb,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/705049d8274d3056e43c0bda021525f75dbe91ac693d3506bd48fcf22c3bbfbb.cr2,2017-08-21 17:55:24 UTC,-100.19090666666666,41.425198333333334,1/60,2966.5,1662.0,976.5,976.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,b55afdc0ca4e54a0ded8705d17f1d1f7d74896a15299c830edc0b6a905d079ed,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/b55afdc0ca4e54a0ded8705d17f1d1f7d74896a15299c830edc0b6a905d079ed.cr2,2017-08-21 17:56:27 UTC,-100.19090833333334,41.425198333333334,1/30,2954.0,1674.5,977.0,977.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,5a10dac15d2c712fd5ecce6da5faff37dc2ce742c418b470e3ca471e9c69095d,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/5a10dac15d2c712fd5ecce6da5faff37dc2ce742c418b470e3ca471e9c69095d.cr2,2017-08-21 17:56:05 UTC,-100.19090833333334,41.425198333333334,1/60,2964.5,1676.5,977.5,979.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,c1fa8b10d6dc45a5914620b301e93d941de6fe1b13d6316d67e3eead3f26bce4,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/c1fa8b10d6dc45a5914620b301e93d941de6fe1b13d6316d67e3eead3f26bce4.cr2,2017-08-21 17:56:48 UTC,-100.19090666666666,41.425198333333334,1/1250,2947.5,1682.5,978.5,971.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,ceed1467b25c3877b78eac6e8c035166ed5b422f6bc8d103e9427e208c36607a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/ceed1467b25c3877b78eac6e8c035166ed5b422f6bc8d103e9427e208c36607a.cr2,2017-08-21 17:56:08 UTC,-100.19090833333334,41.425198333333334,1/4,2962.5,1680.5,973.5,974.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,6675269d7b751a495705b9fe1c679016b406a7f96ea86675aa5eb0ab7c2060ed,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/6675269d7b751a495705b9fe1c679016b406a7f96ea86675aa5eb0ab7c2060ed.cr2,2017-08-21 17:56:46 UTC,-100.19090666666666,41.425198333333334,1/640,2947.0,1680.5,978.0,978.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,bb8f13a5e534e7b9cd1d062fe3b6ead70f8fec987c07528126f708768fe372a0,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/bb8f13a5e534e7b9cd1d062fe3b6ead70f8fec987c07528126f708768fe372a0.cr2,2017-08-21 17:56:47 UTC,-100.19090666666666,41.425198333333334,1/1250,2947.5,1675.0,978.5,979.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,60a463d089e78dcb207e85b4325fe73ea983b44253bd312e461cd329daa8a8ed,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/60a463d089e78dcb207e85b4325fe73ea983b44253bd312e461cd329daa8a8ed.cr2,2017-08-21 17:55:43 UTC,-100.19090666666666,41.425198333333334,1/60,2969.0,1666.5,978.0,979.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,3c8219760f643955b43d24d77e55a27ed472d3dbd36f37377e31b462e8545b2c,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3c8219760f643955b43d24d77e55a27ed472d3dbd36f37377e31b462e8545b2c.cr2,2017-08-21 17:54:39 UTC,-100.19090666666666,41.425196666666665,1/2000,2967.5,1654.0,958.5,984.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,ae47e7f1dfec1b482eea87108563a62d35c2eb9a663e1849b458c9ec284895c8,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/ae47e7f1dfec1b482eea87108563a62d35c2eb9a663e1849b458c9ec284895c8.cr2,2017-08-21 17:56:45 UTC,-100.19090833333334,41.425198333333334,1/640,2946.5,1681.0,977.5,977.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,01ca9d12c51db54fcfb609945ef8a10f02800754fbfab4aa0f0ee84051494d9d,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/01ca9d12c51db54fcfb609945ef8a10f02800754fbfab4aa0f0ee84051494d9d.cr2,2017-08-21 17:54:48 UTC,-100.19090666666666,41.425196666666665,0.5,2967.5,1667.0,969.5,968.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,9ab1b14d1f25d4fc6b19c2ab5d19d6f7d2d214f91e48aba22af428a3ab544e6b,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/9ab1b14d1f25d4fc6b19c2ab5d19d6f7d2d214f91e48aba22af428a3ab544e6b.cr2,2017-08-21 17:56:06 UTC,-100.19090833333334,41.425198333333334,1/30,2963.0,1675.5,978.0,979.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,122ba242983c4d69194bb122bebd0552dd79daa6d5f4397928828d7ea8504c9a,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/122ba242983c4d69194bb122bebd0552dd79daa6d5f4397928828d7ea8504c9a.cr2,2017-08-21 17:54:45 UTC,-100.19090666666666,41.425196666666665,1/15,2967.5,1659.5,974.5,976.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,572193a70983a4bd6298039a9ca30e53f8c924c35c0eec945f93413f616ddfbf,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/572193a70983a4bd6298039a9ca30e53f8c924c35c0eec945f93413f616ddfbf.cr2,2017-08-21 17:55:25 UTC,-100.19090666666666,41.425198333333334,1/250,2967.5,1670.0,977.5,980.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,abb5a50b08b1c2fc1111bd4b375be65d9d1275233196e6c39f0c9122b8fb1c8b,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/abb5a50b08b1c2fc1111bd4b375be65d9d1275233196e6c39f0c9122b8fb1c8b.cr2,2017-08-21 17:56:32 UTC,-100.19090833333334,41.425198333333334,1/2500,nan,nan,nan,nan,nan,nan
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,173f1360e9882ae2758734302f38ec44914bce450e10bca62641b27c62c83c54,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/173f1360e9882ae2758734302f38ec44914bce450e10bca62641b27c62c83c54.cr2,2017-08-21 17:54:47 UTC,-100.19090666666666,41.425196666666665,1/4,2968.0,1666.5,972.0,967.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,2f8765b7ce91113ce5b437675bce0660b69b46e60ba0afed0156324dc5084fd7,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/2f8765b7ce91113ce5b437675bce0660b69b46e60ba0afed0156324dc5084fd7.cr2,2017-08-21 17:54:57 UTC,-100.19090666666666,41.425198333333334,1/500,2967.5,1667.5,978.5,983.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,3a7df63c4bc0c0a8fca0aefb7183f70e2c06bcf3063b04c0ef3b58f313002378,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/3a7df63c4bc0c0a8fca0aefb7183f70e2c06bcf3063b04c0ef3b58f313002378.cr2,2017-08-21 17:56:45 UTC,-100.19090833333334,41.425198333333334,1/640,2947.0,1680.5,978.0,977.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,f3f8a56f2720d960dfafbeb75afc552aa3a40ff5a54c5d3218ca90e61c355ad8,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/f3f8a56f2720d960dfafbeb75afc552aa3a40ff5a54c5d3218ca90e61c355ad8.cr2,2017-08-21 17:54:43 UTC,-100.19090666666666,41.425196666666665,1/60,2967.0,1653.0,973.0,979.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,2f7719f1b7b7dffce8967e786e3a60bfde03a373a0f09c130e2510d835d663a7,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/2f7719f1b7b7dffce8967e786e3a60bfde03a373a0f09c130e2510d835d663a7.cr2,2017-08-21 17:55:55 UTC,-100.19090666666666,41.425198333333334,1/125,2965.0,1666.0,978.0,980.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,d03d69fde2a381848e03e958409e92790bea4da49ce78f29939f4196ecd8f9dd,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/d03d69fde2a381848e03e958409e92790bea4da49ce78f29939f4196ecd8f9dd.cr2,2017-08-21 17:56:25 UTC,-100.19090833333334,41.425198333333334,1/8,2957.0,1683.5,973.0,965.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,86adfeffea18dfb949bb1b3c005e81a7cd797d19b0420d2a189c7a9c9492db11,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/86adfeffea18dfb949bb1b3c005e81a7cd797d19b0420d2a189c7a9c9492db11.cr2,2017-08-21 17:54:41 UTC,-100.19090666666666,41.425196666666665,1/250,2965.5,1652.0,972.5,980.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,95d864eedeb41f2c610aa86579bc1340c5533d68f8c7a8ba607dab0c85c8d1b4,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/95d864eedeb41f2c610aa86579bc1340c5533d68f8c7a8ba607dab0c85c8d1b4.cr2,2017-08-21 17:56:04 UTC,-100.19090833333334,41.425198333333334,1/250,2964.5,1677.0,979.5,981.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,a70bf23993355d8deb15d81d2c16a51fe294c59bfff07be11c98c687becb896e,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/a70bf23993355d8deb15d81d2c16a51fe294c59bfff07be11c98c687becb896e.cr2,2017-08-21 17:55:42 UTC,-100.19090666666666,41.425198333333334,1/125,2968.5,1673.0,977.5,980.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,27ec9e1c24537cf7ec0e628ea964bd5aa388af1421106c196331d87618b6f457,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/27ec9e1c24537cf7ec0e628ea964bd5aa388af1421106c196331d87618b6f457.cr2,2017-08-21 17:55:40 UTC,-100.19090666666666,41.425198333333334,1/1000,2969.0,1668.0,979.0,980.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,adb8f645ac2f3eeb4a92f08b15511da8d0617fa206a1c81a57a2beb8f9faf726,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/adb8f645ac2f3eeb4a92f08b15511da8d0617fa206a1c81a57a2beb8f9faf726.cr2,2017-08-21 17:56:48 UTC,-100.19090666666666,41.425198333333334,1/1250,2947.0,1680.5,979.0,975.5,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,e7e595c2007aebce35688667ce7b532659029be329277c109394a061feeec6ee,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/e7e595c2007aebce35688667ce7b532659029be329277c109394a061feeec6ee.cr2,2017-08-21 17:54:54 UTC,-100.19090666666666,41.425198333333334,1/15,2964.0,1655.0,975.0,974.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,42826d6357546ef418bd9c9de0176f21405e5ba1d4b249e4cee8a4e413a0fec9,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/42826d6357546ef418bd9c9de0176f21405e5ba1d4b249e4cee8a4e413a0fec9.cr2,2017-08-21 17:55:26 UTC,-100.19090666666666,41.425198333333334,1/1000,2969.5,1667.0,979.5,980.0,0.0,0.0
f801507190cd08d10c63e7e188d0e5b5afe4eb9a02035ed92e12e81d20bdec82,d07ae465c6ffccf632f26deb032f92a047127157292525342bdcf59c6f5f5ae1,https://storage.googleapis.com/gcs-public-data--eclipse-megamovie/v0.3/d07ae465c6ffccf632f26deb032f92a047127157292525342bdcf59c6f5f5ae1.cr2,2017-08-21 17:56:24 UTC,-100.19090833333334,41.425198333333334,1/4,2958.0,1683.0,971.0,968.0,0.0,0.0
